TimeStamp,GG Temp 1,GG Temp 2,GG Temp 3,GG Temp 4,GG Temp 5,GG Temp 6,GG Temp 7,GG Temp 8,GG Compr Press,GG Speed Actual,GG Inlet Vibr,GG Center Vib
18/09/2020 23:00,1059.0471,1048.1778,1075.6413,1032.3981,1024.5744,1058.8311,1075.9023,1043.0073,99.24849,7030.6155,0.71874333,0.63378864
19/09/2020 00:00,1055.8233,1045.5759,1073.1843,1029.8205,1021.8879,1056.4857,1073.0898,1040.7924,98.94195,7021.1061,0.72450945,0.64299762
19/09/2020 01:00,1059.6627,1048.7835,1076.0445,1032.8481,1025.1819,1059.183,1076.3343,1043.316,99.28422,7032.5802,0.72068292,0.63404424
19/09/2020 02:00,1060.722,1049.4306,1076.7105,1033.7274,1025.7363,1060.0209,1077.3153,1043.946,99.27045,7035.7347,0.71991684,0.63263754
19/09/2020 03:00,1060.8678,1049.2677,1076.7879,1033.6401,1026.2358,1060.074,1077.4746,1043.8533,99.40671,7038.144,0.71457309,0.63529812
19/09/2020 04:00,1066.4082,1053.8928,1080.9774,1038.7386,1031.4297,1064.8107,1082.9529,1048.1418,99.97974,7055.1567,0.70513434,0.62072595
19/09/2020 05:00,1057.7601,1047.3354,1074.6396,1030.9806,1023.4953,1057.4298,1074.618,1041.8841,99.12843,7028.1342,0.71819955,0.63825741
19/09/2020 06:00,1056.8655,1046.7576,1074.0789,1030.4586,1022.7888,1056.7746,1073.808,1041.4188,99.05823,7025.0643,0.71996805,0.64170756
19/09/2020 07:00,1055.3886,1045.7784,1073.1195,1029.1041,1020.7755,1055.7585,1072.3887,1040.5881,98.70777,7016.9535,0.72292122,0.64060731
19/09/2020 08:00,1059.012,1049.04,1076.1102,1032.399,1024.5501,1058.5296,1075.6602,1043.6508,98.95815,7026.3351,0.71952462,0.62947224
19/09/2020 09:00,1063.1187,1052.01,1079.2665,1036.035,1028.1645,1062.0693,1079.6283,1046.6064,99.27072,7037.6076,0.7121007,0.62409465
19/09/2020 10:00,1062.5877,1052.1297,1079.0937,1035.8199,1027.7307,1061.7615,1079.0487,1046.511,99.12636,7034.481,0.71260281,0.62693253
19/09/2020 11:00,1060.1406,1049.7267,1077.3873,1033.5735,1025.4474,1059.849,1076.9112,1044.7632,98.91756,7027.5312,0.71788581,0.62955981
19/09/2020 12:00,1058.8716,1049.3037,1076.7861,1032.8526,1024.6635,1058.8077,1075.6764,1043.9631,98.63937,7024.6359,0.71826237,0.63551232
19/09/2020 13:00,1055.8539,1046.3733,1073.6676,1029.6072,1021.4541,1055.934,1072.9755,1041.5007,98.61066,7017.5187,0.72199791,0.63571608
19/09/2020 14:00,1058.8032,1048.8375,1075.9698,1032.0849,1024.2342,1058.6097,1075.6773,1043.415,98.84475,7026.1956,0.71732619,0.63114831
19/09/2020 15:00,1062.5625,1052.0748,1079.5491,1035.7641,1027.9134,1061.442,1079.2512,1046.3751,99.01512,7036.5168,0.7092603,0.62165754
19/09/2020 16:00,1062.8595,1051.398,1078.7445,1035.486,1027.9584,1061.6733,1079.3403,1046.0745,99.14544,7038.1692,0.71160939,0.62473437
19/09/2020 17:00,1060.5942,1050.1218,1077.147,1033.3827,1026.153,1059.6339,1077.0849,1044.6291,98.8893,7030.5543,0.7158339,0.63081198
19/09/2020 18:00,1058.0031,1047.8403,1075.2039,1030.9005,1023.5034,1057.1922,1074.3948,1042.7697,98.65287,7022.1438,0.72120042,0.63671058
19/09/2020 19:00,1054.4436,1044.5706,1071.8667,1028.0421,1020.0942,1054.422,1071.2097,1039.9059,98.5221,7012.8063,0.73004769,0.64691037
19/09/2020 20:00,1051.2477,1042.2783,1069.4142,1025.8308,1017.7713,1051.8795,1068.8706,1037.7621,98.39277,7004.6352,0.73525482,0.65329497
19/09/2020 21:00,1050.3657,1041.2649,1068.6159,1024.9965,1016.9136,1051.3899,1067.949,1036.9944,98.35335,7002.3159,0.73343646,0.65330226
19/09/2020 22:00,1051.4619,1042.1811,1069.3872,1025.8245,1018.0242,1052.235,1069.0209,1037.565,98.50437,7005.9582,0.73763163,0.65314116
19/09/2020 23:00,1053.2646,1043.496,1070.8965,1027.1457,1019.6901,1053.5823,1070.5185,1039.0248,98.70921,7011.4815,0.72975987,0.65078487
20/09/2020 00:00,1053.9162,1044.0855,1071.7281,1027.7676,1020.6792,1054.2051,1071.1791,1039.4487,98.78733,7013.8827,0.72974808,0.64978272
20/09/2020 01:00,1055.4057,1045.5669,1072.9143,1028.9988,1022.0292,1055.3427,1072.485,1040.3703,98.9217,7019.0901,0.72991359,0.65254491
20/09/2020 02:00,1056.168,1046.2014,1073.4327,1029.6378,1022.6925,1055.7774,1073.0016,1040.8923,98.94816,7021.6551,0.72415584,0.6467949
20/09/2020 03:00,1055.4336,1045.3005,1072.6605,1028.8278,1021.7403,1055.0457,1072.3482,1040.1957,98.84601,7018.6797,0.72438327,0.64711782
20/09/2020 04:00,1050.21,1040.5593,1068.1119,1024.578,1017.6822,1051.2126,1068.183,1036.0989,98.8623,7008.6591,0.7337592,0.6532875
20/09/2020 05:00,1044.7236,1035.0873,1063.8981,1019.952,1013.6322,1047.0807,1064.1537,1031.787,99.00198,6999.3873,0.72830079,0.6499026
20/09/2020 06:00,1048.3029,1038.1716,1066.4082,1022.7456,1016.3898,1049.7915,1066.9725,1034.4906,98.97786,7005.0618,0.72658287,0.65153043
20/09/2020 07:00,1049.4846,1039.7223,1067.4486,1023.8445,1017.1503,1050.6411,1067.6304,1035.2718,98.90649,7007.6385,0.72670095,0.65512458
20/09/2020 08:00,1052.1873,1042.0371,1069.8813,1026.1026,1019.7252,1052.7921,1070.0712,1037.6694,98.96256,7013.2176,0.72828387,0.65498877
20/09/2020 09:00,1053.7614,1043.658,1071.252,1027.3806,1021.0437,1054.1502,1071.4275,1038.9177,99.07191,7016.7159,0.73041129,0.65615679
20/09/2020 10:00,1052.3628,1042.5249,1070.0505,1026.6363,1019.682,1053.0081,1070.1675,1037.7189,98.98434,7013.1411,0.7322427,0.65996856
20/09/2020 11:00,1052.0523,1042.4763,1069.7877,1026.2583,1019.5407,1052.5122,1069.8327,1037.601,98.84736,7012.3824,0.73331001,0.65902338
20/09/2020 12:00,1051.4682,1042.4673,1070.4906,1026.9252,1019.6352,1052.406,1069.4232,1037.1078,98.90406,7011.3897,0.7248573,0.65446182
20/09/2020 13:00,1037.1285,1028.8818,1057.5081,1013.3595,1006.596,1041.0147,1057.734,1025.5122,98.75178,6980.022,0.78729489,0.66844071
20/09/2020 14:00,1036.3347,1027.9134,1056.2832,1012.3515,1005.6573,1040.2128,1056.8817,1023.8886,99.21132,6982.7904,0.7792893,0.66233097
20/09/2020 15:00,1032.2298,1023.5727,1052.0091,1008.0405,1000.9152,1036.2204,1052.8101,1020.0807,98.81289,6968.7684,0.76966812,0.66959775
20/09/2020 16:00,1034.217,1025.568,1053.9333,1009.6956,1002.645,1037.8548,1054.4418,1022.2821,98.87544,6973.0209,0.76682934,0.67311135
20/09/2020 17:00,1035.5184,1027.0557,1055.5164,1011.0285,1003.8573,1039.0842,1055.5992,1023.6582,98.75187,6973.056,0.76181733,0.67230837
20/09/2020 18:00,1033.47,1024.8759,1053.45,1009.4769,1002.2409,1037.2104,1053.7623,1021.9662,98.57934,6965.4627,0.77298705,0.68141034
20/09/2020 19:00,1034.1108,1026.2943,1054.0872,1010.6325,1002.9141,1037.6721,1054.3032,1022.2146,98.63073,6968.4588,0.77139576,0.6826059
20/09/2020 20:00,1037.718,1030.3785,1058.1975,1014.7581,1006.7121,1040.9562,1057.6764,1025.6895,98.7651,6978.078,0.75434715,0.66925773
20/09/2020 21:00,1041.2991,1033.9641,1061.7561,1018.332,1010.4975,1044.3888,1061.325,1029.5451,98.76699,6985.8621,0.74796228,0.6617061
20/09/2020 22:00,1046.421,1037.5713,1065.2427,1022.0157,1014.5628,1048.3506,1065.4488,1033.1208,99.03537,6998.5521,0.73518885,0.65461599
20/09/2020 23:00,1050.2127,1039.9374,1067.6952,1024.6662,1017.5571,1050.8913,1068.381,1035.8154,99.17073,7007.7312,0.72636399,0.65419263
21/09/2020 00:00,1051.2585,1041.0516,1068.5169,1025.6328,1018.1151,1051.8678,1069.1361,1036.7379,99.04761,7006.7754,0.72832302,0.65414961
21/09/2020 01:00,1050.912,1040.7726,1068.4665,1025.658,1018.2636,1051.6311,1068.9273,1036.638,99.00558,7006.2732,0.72890892,0.65274867
21/09/2020 02:00,1052.4744,1041.9282,1069.7292,1026.4662,1019.3832,1052.9694,1070.3916,1037.6199,98.96823,7009.9605,0.72812133,0.6507693
21/09/2020 03:00,1051.7652,1041.1866,1069.0128,1025.7237,1018.7406,1052.4006,1069.6833,1037.1654,98.81415,7007.4054,0.72729081,0.65003211
21/09/2020 04:00,1051.3476,1040.3847,1068.4413,1024.7643,1018.6002,1052.1279,1069.5879,1037.1303,98.7849,7005.8151,0.72897948,0.64859517
21/09/2020 05:00,1051.542,1041.0939,1069.02,1025.5671,1018.9692,1052.8956,1069.8066,1037.5083,98.72073,7006.9896,0.71684217,0.64230012
21/09/2020 06:00,1051.4169,1041.5592,1069.1946,1025.4888,1018.998,1052.7525,1069.8138,1037.3526,98.70831,7008.2991,0.7200063,0.64501218
21/09/2020 07:00,1053.2934,1043.5176,1070.9253,1027.0836,1020.9483,1054.3104,1071.4752,1039.0239,98.79516,7012.4436,0.72109251,0.64240254
21/09/2020 08:00,1056.357,1046.5884,1074.3831,1030.4271,1024.1838,1057.311,1074.6225,1041.7554,99.0441,7020.6966,0.71425566,0.63971892
21/09/2020 09:00,1058.5692,1048.0635,1075.7583,1032.2982,1026.0585,1058.8248,1076.4468,1043.3484,99.29457,7026.6933,0.71264646,0.63743526
21/09/2020 10:00,1059.399,1048.7808,1076.7168,1033.4799,1027.0341,1059.5196,1077.1704,1044.1539,99.27855,7028.4141,0.71487927,0.63876672
21/09/2020 11:00,1057.644,1046.4678,1074.7476,1030.5684,1024.2423,1057.7583,1075.1967,1042.7661,98.89299,7018.7436,0.72340047,0.64322136
21/09/2020 12:00,1059.0732,1047.4146,1075.0275,1030.9968,1025.091,1058.517,1076.0202,1043.8794,98.78598,7019.9172,0.73004841,0.64609317
21/09/2020 13:00,1057.2417,1046.1339,1073.8836,1029.9393,1023.3666,1056.7854,1074.3714,1042.3836,98.67087,7015.7142,0.7312257,0.64892115
21/09/2020 14:00,1056.0249,1045.4553,1073.0961,1029.4038,1022.382,1055.7468,1073.2527,1041.3909,98.64972,7013.4804,0.73103166,0.65427309
21/09/2020 15:00,1055.3859,1045.4913,1073.0736,1029.5451,1022.2614,1055.2095,1072.7037,1040.5818,98.72991,7014.1113,0.72467316,0.65424393
21/09/2020 16:00,1055.6163,1046.0934,1074.4146,1030.8384,1023.39,1055.5596,1073.0376,1040.9022,98.85771,7016.7825,0.71854047,0.64856961
21/09/2020 17:00,1051.4709,1042.3917,1069.7778,1026.1422,1019.0835,1051.8777,1069.4007,1037.5218,98.72163,7006.2453,0.72977391,0.65727243
21/09/2020 18:00,1047.8205,1039.2615,1066.0392,1022.1678,1014.9849,1048.8672,1066.0842,1034.703,98.5158,6997.7583,0.7371963,0.65243574
21/09/2020 19:00,1044.2007,1036.8693,1063.7577,1019.4768,1012.4073,1046.4993,1063.4499,1032.4656,98.49321,6991.3791,0.73575666,0.64961793
21/09/2020 20:00,1047.0078,1038.0807,1064.3652,1020.8115,1014.2487,1048.3317,1065.5406,1033.587,98.99199,7000.3458,0.73290618,0.64786716
21/09/2020 21:00,1050.7545,1040.9715,1067.8905,1024.074,1018.1952,1051.4124,1069.1784,1035.9837,99.44289,7012.5399,0.72227709,0.6474591
21/09/2020 22:00,1053.72,1043.3727,1070.4339,1026.6561,1021.0374,1054.2438,1071.9954,1038.6387,99.47214,7018.7382,0.72309528,0.64367289
21/09/2020 23:00,1055.3184,1045.9179,1073.2329,1029.1563,1022.976,1055.4876,1073.1384,1040.4603,99.40365,7022.2041,0.71861688,0.63999162
22/09/2020 00:00,1053.8928,1044.3447,1071.9054,1028.0511,1021.4622,1053.9414,1071.5193,1038.9771,99.38241,7018.7787,0.72288882,0.64729044
22/09/2020 01:00,1048.5162,1039.9257,1067.1462,1023.1587,1016.4168,1049.6232,1066.8375,1034.9595,98.89038,7003.7046,0.73314117,0.65069658
22/09/2020 02:00,1049.9841,1040.7996,1067.9733,1024.2396,1017.5913,1050.7599,1068.1191,1035.8775,98.94006,7007.2731,0.72990558,0.65196918
22/09/2020 03:00,1049.5143,1040.3874,1067.481,1023.7509,1017.0144,1050.0831,1067.4567,1035.4527,98.8191,7005.1041,0.7299252,0.65260395
22/09/2020 04:00,1047.5919,1039.1859,1066.1265,1022.3019,1015.4475,1048.6179,1065.843,1034.6328,98.58762,6999.6744,0.73248903,0.6555231
22/09/2020 05:00,1047.4686,1039.311,1066.284,1022.2776,1015.4124,1048.7898,1065.8232,1034.5428,98.55063,6998.9886,0.73277415,0.65586465
22/09/2020 06:00,1049.5206,1041.12,1068.0696,1024.2459,1017.189,1050.4215,1067.6304,1036.0953,98.64063,7003.0737,0.72652662,0.65274129
22/09/2020 07:00,1045.4715,1037.9565,1065.0726,1020.9663,1014.3117,1047.4614,1064.5686,1033.1721,98.6319,6995.9853,0.7411851,0.6566481
22/09/2020 08:00,1045.6173,1037.6964,1064.9952,1020.6702,1014.2271,1047.8673,1064.8251,1033.4565,98.69409,6996.7728,0.73752651,0.65106495
22/09/2020 09:00,1050.3225,1042.1091,1069.2099,1025.0145,1018.4292,1051.974,1069.0488,1037.601,98.52219,7003.9719,0.72817209,0.64295766
22/09/2020 10:00,1053.6885,1045.5966,1072.629,1028.2635,1021.2192,1054.728,1071.7686,1040.6061,98.40348,7009.4484,0.72495396,0.63689544
22/09/2020 11:00,1054.8072,1047.2427,1074.4137,1030.311,1022.6106,1056.0186,1072.9269,1041.8868,98.30637,7011.5481,0.72883035,0.6305454
22/09/2020 12:00,1058.1273,1050.9156,1078.2702,1033.92,1026.1467,1059.2064,1075.9905,1044.8415,98.29827,7019.3079,0.71738847,0.62276724
22/09/2020 13:00,1061.658,1053.3717,1080.8505,1036.854,1029.2382,1061.9397,1079.0334,1047.4641,98.42508,7027.9569,0.71102412,0.61788744
22/09/2020 14:00,1065.5433,1056.0663,1083.5127,1040.1165,1032.2262,1064.9133,1082.4822,1050.5322,98.52381,7035.8697,0.70998462,0.61086042
22/09/2020 15:00,1064.3526,1055.4327,1083.159,1039.6251,1031.4261,1064.4417,1081.6632,1049.6025,98.46072,7033.5612,0.71213994,0.61550064
22/09/2020 16:00,1062.0729,1053.6129,1080.657,1037.0817,1029.3669,1061.9775,1079.3349,1047.474,98.47827,7029.7758,0.71085483,0.62001666
22/09/2020 17:00,1056.9042,1047.6297,1074.3984,1030.1274,1023.3756,1056.5325,1074.2679,1042.1388,98.76852,7020.1026,0.71346762,0.6331707
22/09/2020 18:00,1054.6641,1045.4913,1071.8829,1027.926,1021.5765,1054.62,1072.4679,1040.2281,98.88687,7016.7564,0.71482266,0.63718902
22/09/2020 19:00,1053.2475,1044.5256,1070.9694,1026.9477,1020.2562,1053.7983,1071.2943,1039.4964,98.82549,7013.3544,0.72050274,0.63544365
22/09/2020 20:00,1050.3171,1041.5997,1068.8112,1024.5987,1018.3311,1051.8453,1069.2306,1037.1708,98.829,7008.2991,0.72406818,0.64171107
22/09/2020 21:00,1049.0922,1040.4963,1067.8068,1023.6888,1018.0737,1051.0731,1068.6348,1035.9072,99.09369,7009.6203,0.71723376,0.64074393
22/09/2020 22:00,1047.3822,1038.8331,1065.9447,1021.4109,1015.8318,1048.7817,1066.3632,1033.9776,99.1719,7005.7503,0.72639684,0.64607499
22/09/2020 23:00,1045.1016,1036.935,1064.0196,1019.7342,1013.6772,1046.5074,1064.223,1032.1704,98.98596,6999.0651,0.72925002,0.65074041
23/09/2020 00:00,1044.6984,1036.6146,1063.9044,1019.8476,1013.6331,1046.3391,1063.8954,1032.0975,98.80686,6997.1445,0.7362126,0.65918034
23/09/2020 01:00,1046.1447,1038.0474,1065.3534,1021.4613,1014.6816,1047.2913,1064.8548,1033.3674,98.70453,6998.1471,0.73232865,0.65803041
23/09/2020 02:00,1045.008,1037.3283,1064.2914,1019.9079,1013.5557,1046.8008,1064.1555,1033.5096,98.39619,6992.4429,0.74549241,0.65751615
23/09/2020 03:00,1046.3409,1038.2013,1065.195,1020.9357,1014.84,1047.7926,1065.4101,1034.1558,98.54523,6995.8314,0.73934559,0.65271645
23/09/2020 04:00,1050.1209,1042.3836,1069.2846,1025.226,1018.2618,1050.9561,1068.6339,1037.097,98.58186,7004.6631,0.72592956,0.65200167
23/09/2020 05:00,1049.3748,1041.0282,1068.1497,1023.8004,1017.4878,1050.3612,1067.9823,1036.602,98.48061,7001.6112,0.73751715,0.6549975
23/09/2020 06:00,1050.5718,1043.0505,1069.6473,1025.6139,1018.674,1051.7031,1069.2225,1037.7144,98.32347,7003.5111,0.73133379,0.64676421
23/09/2020 07:00,1050.4188,1043.2422,1069.8903,1025.6868,1018.728,1051.668,1069.0119,1038.1914,98.22429,7001.5311,0.73583424,0.64581732
23/09/2020 08:00,1054.161,1047.2418,1074.0798,1029.9492,1022.1012,1055.466,1072.3239,1041.7131,98.18523,7008.3549,0.72183717,0.63352386
23/09/2020 09:00,1057.0203,1049.6754,1076.7015,1032.1515,1024.7094,1057.5036,1074.861,1044.1206,98.32626,7015.4856,0.71699895,0.62563392
23/09/2020 10:00,1058.4279,1049.4054,1076.6484,1031.6979,1025.1729,1058.3037,1075.9257,1044.6525,98.60175,7019.8506,0.7225065,0.62293311
23/09/2020 11:00,1062.2547,1052.6526,1079.6238,1035.3852,1028.6514,1061.2377,1079.2107,1047.465,98.74971,7028.8146,0.71378235,0.61333281
23/09/2020 12:00,1060.3935,1050.534,1077.1515,1032.6771,1026.6102,1059.1137,1077.3855,1045.4976,98.95284,7027.1055,0.72023751,0.62597241
23/09/2020 13:00,1061.5671,1051.8822,1078.8066,1034.6202,1028.061,1059.8319,1078.4412,1045.845,99.06219,7033.5963,0.71345835,0.62961462
23/09/2020 14:00,1054.4373,1045.1412,1072.5201,1027.8423,1021.8483,1053.8802,1072.08,1039.6602,99.03906,7019.9757,0.72271953,0.64968705
23/09/2020 15:00,1054.6434,1045.818,1072.8891,1028.4669,1021.7457,1054.1358,1072.1367,1040.5881,98.71479,7017.2955,0.72626634,0.64502208
23/09/2020 16:00,1045.4535,1036.8711,1064.4372,1019.7198,1013.6997,1046.6118,1064.6352,1033.2153,98.67888,6995.2509,0.73651986,0.65141127
23/09/2020 17:00,1051.5267,1041.9327,1069.5717,1024.9713,1019.0583,1051.3656,1069.6077,1037.5857,98.88345,7009.0722,0.72440226,0.6473556
23/09/2020 18:00,1052.7426,1043.0991,1070.2863,1025.514,1019.7927,1052.6202,1070.7273,1038.4857,98.8461,7013.0466,0.72653562,0.64886625
23/09/2020 19:00,1053.8577,1044.5301,1071.6984,1026.6615,1020.9906,1053.3636,1071.6093,1039.4928,98.80794,7015.8429,0.72030771,0.64412874
23/09/2020 20:00,1050.7131,1042.8957,1069.4133,1024.5996,1018.2897,1051.1208,1068.9201,1037.7792,98.56305,7005.501,0.72470583,0.64288179
23/09/2020 21:00,1050.0129,1042.0533,1068.7302,1023.9381,1017.3969,1050.3063,1068.1128,1037.2779,98.51157,7002.4941,0.73241703,0.65046609
23/09/2020 22:00,1048.2939,1040.8779,1067.5152,1022.6628,1015.911,1049.2983,1066.806,1036.2258,98.4186,6998.0805,0.73871811,0.65230245
23/09/2020 23:00,1049.1435,1041.6177,1068.1695,1023.3198,1016.7597,1049.9265,1067.4036,1036.8477,98.50536,7000.3656,0.73613637,0.65153628
24/09/2020 00:00,1050.4539,1042.5393,1069.1685,1024.2882,1017.8406,1050.7464,1068.4503,1037.4543,98.58969,7004.4273,0.73246077,0.64949238
24/09/2020 01:00,1052.2926,1044.0315,1070.7336,1025.7363,1019.1879,1052.0244,1069.974,1038.7791,98.64558,7008.6528,0.73226025,0.64643931
24/09/2020 02:00,1054.7109,1046.0655,1073.043,1027.8126,1021.32,1054.1889,1072.179,1040.6853,98.72505,7015.104,0.72573327,0.64340901
24/09/2020 03:00,1060.9002,1052.7453,1080.513,1035.6795,1028.8233,1060.2207,1078.2036,1046.6838,98.66952,7030.4535,0.70727472,0.6218397
24/09/2020 04:00,1062.2835,1053.5526,1081.2429,1036.4112,1029.3516,1061.4618,1079.4159,1047.6594,98.68095,7032.0861,0.71523324,0.62328996
24/09/2020 05:00,1062.7254,1053.6993,1081.6047,1037.034,1029.9159,1061.7003,1079.7651,1047.933,98.72514,7033.7151,0.71460801,0.62322138
24/09/2020 06:00,1059.1497,1051.0785,1078.3107,1033.2396,1026.4302,1058.616,1076.5008,1045.089,98.82486,7026.4143,0.71354538,0.62825922
24/09/2020 07:00,1057.8186,1049.3856,1076.427,1031.0436,1024.3134,1057.185,1074.9951,1044.2124,98.73261,7021.0053,0.72161118,0.63131643
24/09/2020 08:00,1052.1549,1044.3528,1071.7551,1026.4698,1019.5974,1052.595,1070.4636,1039.986,98.57412,7006.8303,0.73148823,0.64087596
24/09/2020 09:00,1041.0957,1034.4393,1062.3843,1016.4375,1010.3571,1043.7669,1061.3844,1030.7097,98.69787,6985.7694,0.75650229,0.6630192
24/09/2020 10:00,1052.217,1044.0972,1071.3168,1026.1998,1019.9367,1052.6103,1070.6652,1039.6908,98.81037,7008.2253,0.72664065,0.6433308
24/09/2020 11:00,1051.5321,1042.8984,1070.7102,1025.2944,1019.187,1051.8912,1070.0244,1038.6405,99.01683,7009.1397,0.72290853,0.64821978
24/09/2020 12:00,1059.5961,1050.6681,1077.8301,1032.9984,1026.6021,1059.2226,1077.5241,1045.6461,98.99766,7027.3107,0.71153262,0.62793675
24/09/2020 13:00,1069.0407,1059.1947,1087.101,1042.7823,1035.2619,1067.2551,1085.8527,1052.9226,99.03366,7047.882,0.69588603,0.60753024
24/09/2020 14:00,1057.3038,1048.2822,1075.3353,1030.4181,1023.9399,1056.339,1074.6918,1042.3458,99.24966,7025.6169,0.72372078,0.63978048
24/09/2020 15:00,1059.1047,1050.3261,1077.9696,1033.3134,1026.6453,1058.5566,1076.8041,1044.5571,99.11493,7027.7544,0.71960094,0.63187929
24/09/2020 16:00,1062.918,1053.7101,1082.0826,1037.5758,1030.1904,1062.0792,1080.225,1047.9285,98.95743,7034.9652,0.7155495,0.62555913
24/09/2020 17:00,1054.8072,1045.6731,1073.3085,1028.2986,1022.0454,1054.4175,1072.5147,1040.4801,99.1872,7019.5086,0.73324539,0.64907271
24/09/2020 18:00,1056.3876,1046.9322,1074.6234,1029.6558,1023.9408,1055.7765,1074.1752,1041.4656,99.49491,7026.5853,0.72598842,0.64505475
24/09/2020 19:00,1056.3957,1046.7882,1074.3102,1029.3273,1023.8526,1055.6253,1074.033,1041.4818,99.48879,7025.9571,0.72743364,0.64306728
24/09/2020 20:00,1055.25,1046.4921,1074.4011,1029.24,1023.1785,1055.0448,1073.0862,1040.9931,99.25947,7022.2662,0.72422928,0.63606618
24/09/2020 21:00,1056.6288,1047.2796,1075.2768,1030.5369,1024.6212,1055.8566,1074.0753,1041.4647,99.40626,7026.7914,0.72785718,0.64779561
24/09/2020 22:00,1055.6838,1045.9944,1073.8512,1029.5892,1023.9003,1054.8702,1073.295,1040.6268,99.44469,7025.265,0.72698283,0.65022903
24/09/2020 23:00,1055.7747,1046.1879,1074.0807,1029.5163,1023.9696,1055.0187,1073.5785,1041.4296,99.26289,7022.7945,0.73110321,0.65084031
25/09/2020 00:00,1054.278,1044.8136,1072.611,1027.7325,1022.2542,1053.7182,1072.2762,1039.9545,99.25569,7019.5428,0.73272546,0.65460114
25/09/2020 01:00,1054.0188,1044.7758,1072.4643,1027.2501,1021.9374,1053.3258,1071.8937,1039.7259,99.23652,7018.6239,0.73086552,0.64987632
25/09/2020 02:00,1056.9402,1047.8061,1075.7655,1030.5657,1025.0127,1056.3363,1074.7359,1042.4556,99.14013,7024.5972,0.72960588,0.64610559
25/09/2020 03:00,1055.1069,1045.5606,1073.142,1027.8702,1022.7951,1054.3599,1072.7856,1040.5413,99.22302,7020.6588,0.72880605,0.64662399
25/09/2020 04:00,1054.8072,1045.3113,1073.1168,1027.917,1022.8086,1054.0872,1072.7127,1040.4567,99.30168,7020.9918,0.73172493,0.64815714
25/09/2020 05:00,1055.961,1046.0997,1074.1473,1028.7594,1023.9516,1054.9629,1073.7126,1041.3432,99.30735,7023.1482,0.7284726,0.64957302
25/09/2020 06:00,1057.8582,1047.9681,1076.0832,1031.6169,1026.4005,1056.7134,1075.5315,1043.0316,99.45963,7028.6634,0.72938943,0.64844649
25/09/2020 07:00,1056.501,1046.6523,1075.1346,1030.1877,1024.443,1055.7207,1074.2562,1042.3125,99.14508,7021.5984,0.74328426,0.6578775
25/09/2020 08:00,1053.8055,1044.9468,1072.9638,1027.9017,1021.6197,1053.6606,1071.7218,1041.2712,98.62506,7009.1127,0.75267738,0.65957427
25/09/2020 09:00,1052.9424,1044.1674,1072.2591,1027.3491,1021.0887,1052.8065,1070.9298,1040.4594,98.68941,7006.6278,0.74895273,0.66476403
25/09/2020 10:00,1052.1927,1043.7084,1071.8127,1027.1079,1020.3372,1052.1162,1070.1783,1039.7637,98.70516,7005.6918,0.7495506,0.66394773
25/09/2020 11:00,1049.778,1041.4845,1069.569,1024.5177,1018.4697,1049.9715,1068.0696,1037.3877,98.71677,7001.9865,0.74295819,0.66472281
25/09/2020 12:00,1051.497,1042.7094,1070.7453,1025.4033,1019.5614,1051.4502,1069.6212,1038.699,98.67213,7006.0662,0.74328138,0.65963322
25/09/2020 13:00,1052.73,1043.37,1071.8172,1026.3582,1020.8655,1052.3799,1070.9613,1039.5567,98.80524,7009.8345,0.73423233,0.65534769
25/09/2020 14:00,1054.7901,1045.6308,1074.1428,1028.4858,1022.8077,1054.2591,1072.6911,1041.2343,98.90793,7016.0148,0.72765729,0.65175732
25/09/2020 15:00,1056.6387,1047.024,1075.4982,1029.7674,1024.5168,1055.4687,1074.1707,1042.3683,99.01485,7022.6019,0.72848997,0.6524298
25/09/2020 16:00,1061.3754,1050.4827,1078.6329,1033.3782,1029.1032,1059.741,1078.884,1046.0799,99.21834,7034.67,0.71772669,0.63998154
25/09/2020 17:00,1062.2052,1050.8103,1079.0091,1034.2755,1030.0194,1060.3089,1079.7786,1046.4723,99.42795,7037.7579,0.71832807,0.64109205
25/09/2020 18:00,1059.2532,1049.2587,1077.7068,1032.0597,1027.2951,1058.1489,1076.7879,1044.2862,99.18747,7030.1052,0.72032949,0.64401444
25/09/2020 19:00,1054.7856,1045.8306,1074.8214,1029.0528,1023.5106,1054.5831,1072.5975,1040.9958,98.97624,7018.0551,0.7239519,0.64937277
25/09/2020 20:00,1053.2214,1044.1989,1072.5741,1027.1601,1021.6755,1052.7516,1071.1197,1039.6035,98.97462,7012.9413,0.7297668,0.65789037
25/09/2020 21:00,1053.6867,1045.2186,1073.8548,1028.3436,1022.634,1053.7479,1071.9009,1040.5161,98.92026,7013.9466,0.72125919,0.65118519
25/09/2020 22:00,1054.1043,1044.6417,1073.151,1027.602,1022.4243,1053.5373,1071.9351,1040.4783,99.01881,7014.7737,0.73688922,0.65948724
25/09/2020 23:00,1052.8038,1043.6643,1072.1025,1026.4239,1021.284,1052.3826,1070.7804,1039.2498,99.04914,7014.2598,0.7357284,0.65981637
26/09/2020 00:00,1051.848,1042.8462,1071.3555,1025.7921,1020.4776,1051.551,1069.8615,1038.2157,99.00369,7011.8307,0.73224432,0.65928159
26/09/2020 01:00,1051.3818,1042.7121,1070.8956,1025.3349,1020.1743,1051.0947,1069.5249,1038.0213,98.88903,7010.145,0.7389648,0.66215979
